X_Biden,Y_Biden,X_Trump,Y_Trump,X_Obama,Y_Obama,X_George W. Bush,Y_George W. Bush,X_Bill Clinton,Y_Bill Clinton,X_George H. W. Bush,Y_George H. W. Bush,X_Ronald Reagan,Y_Ronald Reagan,X_Jimmy Carter,Y_Jimmy Carter,X_Richard Nixon,Y_Richard Nixon,X_Lyndon B. Johnson,Y_Lyndon B. Johnson,X_John F. Kennedy,Y_John F. Kennedy,X_Kamala Harris,Y_Kamala Harris,X_Hillary Clinton,Y_Hillary Clinton,X_Mitt Romney,Y_Mitt Romney
1.3962803615225947,0.9268755676204119,1.3333454272242558,0.8609601901505194,1.436354878538652,0.9691069060019821,1.3972288333087681,0.9259247790881986,1.5050230362431805,1.0174262872562316,1.4133032459565267,0.9277067460637713,1.366296666243059,0.8978520949597244,1.4043046593991546,0.9699836307190036,1.361290737712374,0.9217882995366647,1.407768906352028,0.9345358559116571,1.3398794689331246,0.9086538927247626,1.3832366639841054,0.9035014047988665,1.426843357630092,0.9596789080506964,1.372853772645927,0.9175886398147584
1.5554006306419788,0.9348315810763811,1.4895373201276685,0.872388865241013,1.5964305728336223,0.9777596462341427,1.551549629823468,0.9384372761029041,1.6701148488923048,1.0366230096572926,1.5836244063666722,0.9385783094942062,1.5330913242000037,0.9120473849986134,1.5671750451542112,0.9808416564360074,1.5207562241301094,0.9373459079676633,1.5668388392731611,0.946466100880742,1.5054392883702634,0.9202045778017723,1.5431484170458516,0.9154947862784975,1.5861862706649248,0.9741646274174994,1.5387255652278256,0.9281762010433902
1.7065648863053935,0.9427875945323503,1.6343005379405877,0.8914366570585024,1.7521798970125122,0.9907387565823835,1.6975287616616974,0.9551206054558445,1.8198492836205804,1.0558197320583536,1.7358262943927598,0.9530737274014527,1.6856906921180597,0.9297914975472245,1.719187405192264,0.9916996821530112,1.6685535042245956,0.9490141142909122,1.7139785272252093,0.958396345849827,1.6555981943713896,0.9394557195967884,1.6950645824545107,0.9274881677581285,1.7382863240163557,0.9886503467843024,1.6940097965810923,0.9422929493482326
1.8617071486967929,0.9666556349002579,1.779063755753507,0.9104844488759918,1.9079292211914023,1.0080442370467046,1.839337061161692,0.9801455994852553,1.9734230628290683,1.0788557989396268,1.8952758913724705,0.9748168542623223,1.8347412375263934,0.9510844326055579,1.8711997652303167,1.0097963916813508,1.8163507843190818,0.9684611248296604,1.8650949635002858,0.982256835787997,1.8096073287315186,0.9625570897508079,1.8469807478631697,0.9474771368908468,1.8867649475260861,1.0140003556762076,1.849294027934359,0.9669972588817068
1.9969593774482695,1.0263257358200268,1.9085887401124346,0.9676278243284598,2.0463730649059713,1.0686134186718286,1.972803695985216,1.0427080845587822,2.111639464116707,1.1364459661428097,2.0293585070145,1.0364223803681196,1.969596492895838,1.014963237780558,2.0087347576456978,1.0640865202663696,1.9524798580903193,1.026802156445905,2.000304406483249,1.041908060633422,1.948215549655635,1.0203105151358562,1.982905737965654,1.0074440442890016,2.0207578516690137,1.0683218033017188,1.9869323239065728,1.0340518133297085
2.116299579287807,1.1297539107476264,2.0228754910173707,1.0704859001429023,2.171837798272299,1.1767726715738354,2.0854161691175643,1.1511497253528955,2.246016520924134,1.2362689226283268,2.1453218502724716,1.145138014672468,2.086707635716672,1.121427913072225,2.1317923824384075,1.1690474355307394,2.0691619213228085,1.135705415462895,2.119606856174099,1.1453035170321584,2.067572628784735,1.1204164524699403,2.1028395527619637,1.1153844776056803,2.1366436066034376,1.17334326871104,2.1104538715739443,1.1434566126922374
2.207793734031453,1.2689841462270874,2.110495333377822,1.207630001228826,2.267017940826065,1.3152165152884043,2.173003648220502,1.2846163601764198,2.3535181663700757,1.3706459794357535,2.2359182121927614,1.2864683392681204,2.1718793759500055,1.2633808134611142,2.2258952719857734,1.3102017698517885,2.1586181698010503,1.2835026955573812,2.2110720676037503,1.2805129600151215,2.1561278810418094,1.2590246733940567,2.1987866045990114,1.259305055361252,2.227179352645956,1.3182004623790697,2.20221273555542,1.281094908664451
2.279397855135176,1.4241264086184868,2.175257825557286,1.3638218941322386,2.34489260291551,1.4709658394672942,2.2480786303087346,1.4389371566911195,2.4303050559743196,1.5203804141640291,2.3011475927753704,1.438670227294208,2.24285582614445,1.4230778263986146,2.3019014520048,1.4622141298898415,2.224738005632794,1.4429681819751166,2.2786767890952317,1.431629396290198,2.225431991503868,1.413033807754186,2.2707468934767974,1.4152190145964547,2.29598651963827,1.4775433754139025,2.2692672900034214,1.4399083270939286
2.299287888775099,1.5832466777378709,2.190496059011277,1.5200137870356514,2.3665244534959116,1.6353679038783449,2.26893279199991,1.5932579532058193,2.453341122855593,1.6854722268131537,2.3156430106826167,1.6017436787507302,2.260599938693061,1.582774839336115,2.323617503438807,1.628703857550566,2.244185016171542,1.6063230705006013,2.3025372790334018,1.5946760775343596,2.2446831332988837,1.5670429421143153,2.2907358626095156,1.5791285614847446,2.3140936688467737,1.636886288448735,2.283384038308264,1.6022509325996166
2.267463834951222,1.7304329266733012,2.1524004753762984,1.657157888121575,2.3319134925672693,1.7781381177089939,2.231395300955794,1.7267245880293434,2.418787022533683,1.8236886281007927,2.275780611437689,1.7394501488695713,2.2215628910861165,1.721178917215282,2.291043426287796,1.7734775337772828,2.205290995094046,1.750230948487338,2.2667465441261467,1.7418157654864077,2.2061808497088515,1.7056511630384315,2.254755718170623,1.7230491392403162,2.2742579405880656,1.778122052275064,2.248092167546158,1.7434184156480408
